"","INSTITUTION_ID","ENTITY_CD","SCHOOL_NAME","YEAR","DISTRICT_CD","DISTRICT_NAME","BOCES_CD","BOCES_NAME","COUNTY_CD","COUNTY_NAME","NEEDS_INDEX"
"1","800000055741","010100010030","WILLIAM S HACKETT MIDDLE SCHOOL",2019,"01010001","ALBANY CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"2","800000055743","010100010034","ALBANY HIGH SCHOOL",2019,"01010001","ALBANY CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"3","800000055764","010100010039","ARBOR HILL ELEMENTARY SCHOOL",2019,"01010001","ALBANY CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"4","800000058130","010100010043","PHILIP J SCHUYLER ACHIEVEMENT ACADEMY",2019,"01010001","ALBANY CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"5","800000058131","010100010044","SHERIDAN PREPARATORY ACADEMY",2019,"01010001","ALBANY CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"6","800000059069","010100010045","STEPHEN AND HARRIET MYERS MIDDLE SCHOOL",2019,"01010001","ALBANY CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"7","800000089609","010100010050","EDMUND J O'NEAL MS OF EXCELLENCE",2019,"01010001","ALBANY CITY SD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"8","800000055520","010100860829","BRIGHTER CHOICE CHARTER SCHOOL FOR BOYS",2019,NA,NA,"0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","7"
"9","800000055503","010100860830","BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS",2019,NA,NA,"0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","7"
"10","800000057554","010100860867","KIPP TECH VALLEY CHARTER SCHOOL",2019,NA,NA,"0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","7"
"11","800000059286","010100860892","HENRY JOHNSON CHARTER SCHOOL",2019,NA,NA,"0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","7"
"12","800000059310","010100860899","ALBANY COMMUNITY CHARTER SCHOOL",2019,NA,NA,"0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","7"
"13","800000059776","010100860907","GREEN TECH HIGH CHARTER SCHOOL",2019,NA,NA,"0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","7"
"14","800000068133","010100860960","ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS",2019,NA,NA,"0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","7"
"15","800000055479","010201040001","BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL",2019,"01020104","BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"16","800000055480","010201040002","BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL",2019,"01020104","BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"17","800000055454","010306060003","ELSMERE ELEMENTARY SCHOOL",2019,"01030606","BETHLEHEM CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"18","800000055455","010306060004","GLENMONT ELEMENTARY SCHOOL",2019,"01030606","BETHLEHEM CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"19","800000055456","010306060005","HAMAGRAEL ELEMENTARY SCHOOL",2019,"01030606","BETHLEHEM CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"20","800000055457","010306060006","SLINGERLANDS ELEMENTARY SCHOOL",2019,"01030606","BETHLEHEM CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"21","800000055458","010306060007","BETHLEHEM CENTRAL MIDDLE SCHOOL",2019,"01030606","BETHLEHEM CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"22","800000055439","010306060008","BETHLEHEM CENTRAL SENIOR HIGH SCHOOL",2019,"01030606","BETHLEHEM CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"23","800000062692","010306060009","EAGLE ELEMENTARY SCHOOL",2019,"01030606","BETHLEHEM CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"24","800000055436","010402060001","RAVENA-COEYMANS-SELKIRK SENIOR HIGH SCHOOL",2019,"01040206","RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"25","800000055437","010402060002","ALBERTUS W BECKER SCHOOL",2019,"01040206","RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"26","800000055438","010402060003","PIETER B COEYMANS SCHOOL",2019,"01040206","RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"27","800000055448","010402060008","RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL",2019,"01040206","RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"28","800000055424","010500010005","ABRAM LANSING SCHOOL",2019,"01050001","COHOES CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"29","800000055425","010500010006","VAN SCHAICK ISLAND SCHOOL",2019,"01050001","COHOES CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"30","800000055426","010500010007","COHOES HIGH SCHOOL",2019,"01050001","COHOES CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"31","800000055443","010500010008","COHOES MIDDLE SCHOOL",2019,"01050001","COHOES CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"32","800000055444","010500010009","HARMONY HILL SCHOOL",2019,"01050001","COHOES CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"33","800000055402","010601060003","ROESSLEVILLE SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"34","800000055403","010601060005","SADDLEWOOD ELEMENTARY SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"35","800000055404","010601060006","SHAKER ROAD ELEMENTARY SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"36","800000055406","010601060008","COLONIE CENTRAL HIGH SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"37","800000055427","010601060010","FOREST PARK ELEMENTARY SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"38","800000055388","010601060011","VEEDER ELEMENTARY SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"39","800000055389","010601060012","SAND CREEK MIDDLE SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"40","800000055390","010601060013","LISHA KILL MIDDLE SCHOOL",2019,"01060106","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"41","800000055345","010615020001","MENANDS SCHOOL",2019,"01061502","MENANDS UNION FREE SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","5"
"42","800000055362","010623060002","BLUE CREEK SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"43","800000055363","010623060003","BOGHT HILLS SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"44","800000055364","010623060004","FORTS FERRY SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"45","800000055365","010623060006","LATHAM RIDGE SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"46","800000055366","010623060007","LOUDONVILLE SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"47","800000055367","010623060008","SOUTHGATE SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"48","800000055374","010623060009","SHAKER JUNIOR HIGH SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"49","800000055375","010623060010","SHAKER HIGH SCHOOL",2019,"01062306","NORTH COLONIE CSD","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"50","800000055320","010701030001","HEATLY SCHOOL",2019,"01070103","GREEN ISLAND UNION FREE SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"51","800000055325","010802060001","ALTAMONT ELEMENTARY SCHOOL",2019,"01080206","GUILDERLAND CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"52","800000055326","010802060003","GUILDERLAND ELEMENTARY SCHOOL",2019,"01080206","GUILDERLAND CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"53","800000055327","010802060004","WESTMERE ELEMENTARY SCHOOL",2019,"01080206","GUILDERLAND CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"54","800000055328","010802060005","GUILDERLAND HIGH SCHOOL",2019,"01080206","GUILDERLAND CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"55","800000055329","010802060007","LYNNWOOD ELEMENTARY SCHOOL",2019,"01080206","GUILDERLAND CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"56","800000055295","010802060008","FARNSWORTH MIDDLE SCHOOL",2019,"01080206","GUILDERLAND CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"57","800000055296","010802060009","PINE BUSH ELEMENTARY SCHOOL",2019,"01080206","GUILDERLAND CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"58","800000055279","011003060001","VOORHEESVILLE ELEMENTARY SCHOOL",2019,"01100306","VOORHEESVILLE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"59","800000055280","011003060002","CLAYTON A BOUTON HIGH SCHOOL",2019,"01100306","VOORHEESVILLE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"60","800000065437","011003060003","VOORHEESVILLE MIDDLE SCHOOL",2019,"01100306","VOORHEESVILLE CENTRAL SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","6"
"61","800000055261","011200010002","WATERVLIET ELEMENTARY SCHOOL",2019,"01120001","WATERVLIET CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"62","800000055262","011200010010","WATERVLIET JUNIOR-SENIOR HIGH SCHOOL",2019,"01120001","WATERVLIET CITY SCHOOL DISTRICT","0190","BOCES ALBANY-SCHOH-SCHENECTADY-SARAT","01","ALBANY","3"
"63","800000055253","020101040001","ALFRED-ALMOND ELEMENTARY SCHOOL",2019,"02010104","ALFRED-ALMOND CENTRAL SCHOOL DISTRICT","5590","BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG","02","ALLEGANY","5"
"64","800000055239","020101040002","ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL",2019,"02010104","ALFRED-ALMOND CENTRAL SCHOOL DISTRICT","5590","BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG","02","ALLEGANY","5"
"65","800000055225","020601040001","ANDOVER SCHOOL",2019,"02060104","ANDOVER CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"66","800000055233","020702040001","GENESEE VALLEY CENTRAL SCHOOL",2019,"02070204","GENESEE VALLEY CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"67","800000055193","020801040001","BELFAST SCHOOL",2019,"02080104","BELFAST CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"68","800000055189","021102040001","CANASERAGA SCHOOL",2019,"02110204","CANASERAGA CENTRAL SCHOOL DISTRICT","5590","BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG","02","ALLEGANY","4"
"69","800000055180","021601040004","FRIENDSHIP CENTRAL SCHOOL",2019,"02160104","FRIENDSHIP CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"70","800000055168","022001040001","FILLMORE CENTRAL SCHOOL",2019,"02200104","FILLMORE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"71","800000055157","022101040001","WHITESVILLE CENTRAL SCHOOL",2019,"02210104","WHITESVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"72","800000055146","022302040001","CUBA-RUSHFORD HIGH SCHOOL",2019,"02230204","CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"73","800000055147","022302040002","CUBA-RUSHFORD ELEMENTARY SCHOOL",2019,"02230204","CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"74","800000055149","022302040004","CUBA-RUSHFORD MIDDLE SCHOOL",2019,"02230204","CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"75","800000055137","022401040003","SCIO CENTRAL SCHOOL",2019,"02240104","SCIO CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"76","800000055143","022601060004","WELLSVILLE SENIOR HIGH SCHOOL",2019,"02260106","WELLSVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"77","800000055144","022601060005","WELLSVILLE ELEMENTARY SCHOOL",2019,"02260106","WELLSVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"78","800000055109","022902040001","BOLIVAR-RICHBURG JUNIOR-SENIOR HIGH SCHOOL",2019,"02290204","BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"79","800000055090","022902040002","BOLIVAR-RICHBURG ELEMENTARY SCHOOL",2019,"02290204","BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"80","800000055091","022902040003","BOLIVAR-RICHBURG PRE-K PROGRAM",2019,"02290204","BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","02","ALLEGANY","4"
"81","800000055104","030101060001","CHENANGO FORKS ELEMENTARY SCHOOL",2019,"03010106","CHENANGO FORKS CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"82","800000055106","030101060003","CHENANGO FORKS HIGH SCHOOL",2019,"03010106","CHENANGO FORKS CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"83","800000055107","030101060004","CHENANGO FORKS MIDDLE SCHOOL",2019,"03010106","CHENANGO FORKS CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"84","800000055076","030200010002","CALVIN COOLIDGE SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"85","800000055077","030200010005","BENJAMIN FRANKLIN ELEMENTARY SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"86","800000055079","030200010008","THOMAS JEFFERSON SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"87","800000055080","030200010011","MACARTHUR SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"88","800000055081","030200010012","THEODORE ROOSEVELT SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"89","800000055082","030200010014","WOODROW WILSON SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"90","800000055083","030200010015","EAST MIDDLE SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"91","800000055084","030200010016","WEST MIDDLE SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"92","800000055085","030200010021","BINGHAMTON HIGH SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"93","800000055086","030200010022","HORACE MANN SCHOOL",2019,"03020001","BINGHAMTON CITY SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"94","800000054995","030501040001","W A OLMSTED ELEMENTARY SCHOOL",2019,"03050104","HARPURSVILLE CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"95","800000054996","030501040003","HARPURSVILLE JUNIOR-SENIOR HIGH SCHOOL",2019,"03050104","HARPURSVILLE CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"96","800000054985","030601060001","BROOKSIDE ELEMENTARY SCHOOL",2019,"03060106","SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"97","800000054979","030601060004","F P DONNELLY SCHOOL",2019,"03060106","SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"98","800000054980","030601060005","RICHARD T STANK MIDDLE SCHOOL",2019,"03060106","SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"99","800000054981","030601060006","SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL",2019,"03060106","SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"100","800000054968","030701060001","CHENANGO VALLEY HIGH SCHOOL",2019,"03070106","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"101","800000054970","030701060003","CHENANGO BRIDGE ELEMENTARY SCHOOL",2019,"03070106","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"102","800000054971","030701060004","PORT DICKINSON ELEMENTARY SCHOOL",2019,"03070106","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"103","800000056019","030701060005","CHENANGO VALLEY MIDDLE SCHOOL",2019,"03070106","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"104","800000054963","031101060003","HOMER BRINK SCHOOL",2019,"03110106","MAINE-ENDWELL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"105","800000054964","031101060004","MAINE MEMORIAL SCHOOL",2019,"03110106","MAINE-ENDWELL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"106","800000054943","031101060005","MAINE-ENDWELL MIDDLE SCHOOL",2019,"03110106","MAINE-ENDWELL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"107","800000054944","031101060006","MAINE-ENDWELL SENIOR HIGH SCHOOL",2019,"03110106","MAINE-ENDWELL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"108","800000054974","031301040002","DEPOSIT ELEMENTARY SCHOOL",2019,"03130104","DEPOSIT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"109","800000054956","031301040003","DEPOSIT MIDDLE-SENIOR HIGH SCHOOL",2019,"03130104","DEPOSIT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"110","800000054927","031401060002","TIOUGHNIOGA RIVERSIDE ACADEMY",2019,"03140106","WHITNEY POINT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"111","800000054928","031401060004","WHITNEY POINT SENIOR HIGH SCHOOL",2019,"03140106","WHITNEY POINT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"112","800000054929","031401060005","CARYL E ADAMS PRIMARY SCHOOL",2019,"03140106","WHITNEY POINT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","4"
"113","800000054913","031501060001","CHARLES F JOHNSON JR ELEMENTARY SCHOOL",2019,"03150106","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"114","800000054914","031501060002","GEORGE F JOHNSON ELEMENTARY SCHOOL",2019,"03150106","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"115","800000088058","031501060007","LINNAEUS W WEST SCHOOL",2019,"03150106","UNION-ENDICOTT CSD","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"116","800000054936","031501060009","JENNIE F SNAPP MIDDLE SCHOOL",2019,"03150106","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"117","800000054938","031501060012","UNION-ENDICOTT HIGH SCHOOL",2019,"03150106","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"118","800000054939","031501060013","THOMAS J WATSON SR ELEMENTARY SCHOOL",2019,"03150106","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"119","800000054940","031501060014","ANN G MCGUINNESS ELEMENTAR SCHOOL",2019,"03150106","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"120","800000054874","031502060001","JOHNSON CITY ELEMENTARY/INTERMEDIATE SCHOOL",2019,"03150206","JOHNSON CITY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"121","800000054896","031502060003","JOHNSON CITY ELEMENTARY/PRIMARY SCHOOL",2019,"03150206","JOHNSON CITY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"122","800000054897","031502060005","JOHNSON CITY MIDDLE SCHOOL",2019,"03150206","JOHNSON CITY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"123","800000054898","031502060006","JOHNSON CITY SENIOR HIGH SCHOOL",2019,"03150206","JOHNSON CITY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"124","800000054881","031601060021","AFRICAN ROAD ELEMENTARY SCHOOL",2019,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"125","800000054863","031601060022","CLAYTON AVENUE ELEMENTARY SCHOOL",2019,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"126","800000054864","031601060023","GLENWOOD ELEMENTARY SCHOOL",2019,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
